stride,portion,array_size,throughput
9,28,23529240,9597859710.93433
9,29,23529411,9567885472.880806
9,30,23529150,11280874695.734493
9,31,23529186,10232844343.042261
9,32,23529312,10854366730.861614
10,1,23529410,11922594958.103111
10,2,23529400,11606591222.993925
10,3,23529390,11880921104.179354
10,4,23529400,11130440449.532864
10,5,23529400,11001297622.703964
10,6,23529360,10195733940.938358
10,7,23529380,10359310650.888424
10,8,23529360,10345761897.769053
10,9,23529330,10558102836.6182
10,10,23529400,9695363826.592194
10,11,23529330,10015690042.555548
10,12,23529360,9495767958.038994
10,13,23529350,9648648314.94847
10,14,23529380,9807030617.222797
10,15,23529300,9245883238.527822
10,16,23529280,10100118535.092737
10,17,23529360,9527971568.528023
10,18,23529240,9109893851.586578
10,19,23529410,9782999195.080158
10,20,23529400,9692843402.504026
10,21,23529240,9838224736.130856
10,22,23529220,9685952807.018513
10,23,23529230,9852435630.844807
10,24,23529360,10484811731.205534
10,25,23529250,9777970398.217638
10,26,23529220,10132203863.217144
10,27,23529150,9896243135.470453
10,28,23529240,10097149074.610199
10,29,23529150,9446896633.816267
10,30,23529300,9778463212.194916
10,31,23529310,9945405036.824139
10,32,23529280,10854877736.029144
11,1,23529407,10773116684.312166
11,2,23529396,10746059911.235752
11,3,23529396,10599699345.800884
11,4,23529396,10764963587.226368
11,5,23529385,10375716641.841547
11,6,23529396,9842784202.496336
11,7,23529352,9668588781.36007
11,8,23529352,9793180455.651028
11,9,23529330,9839794833.254492
11,10,23529330,9576855984.466816
11,11,23529297,9378182793.9315
11,12,23529396,9507192565.690239
11,13,23529363,9279698721.532854
11,14,23529352,9142553169.959478
11,15,23529330,8900478243.351664
11,16,23529264,9189497200.045185
11,17,23529275,9079315201.334064
11,18,23529330,8680408594.568161
11,19,23529220,9124013884.469055
11,20,23529220,9178518157.777225
11,21,23529198,9217337370.534803
11,22,23529176,9067466147.962513
11,23,23529253,9482718713.322178
11,24,23529264,9168941768.888926
11,25,23529275,9196744842.9587
11,26,23529220,9019900023.484121
11,27,23529231,9127695226.933794
11,28,23529352,8777183826.048061
11,29,23529121,8841220922.076107
11,30,23529330,9231699766.193665
11,31,23529341,9252814721.264954
11,32,23529088,9821495671.614689
12,1,23529408,8946885596.05066
12,2,23529408,10649352446.253428
12,3,23529384,12092122209.299387
12,4,23529408,9954296948.87193
12,5,23529360,11223620314.77253
12,6,23529384,11448026357.382416
12,7,23529408,9786467484.74686
12,8,23529408,10009319647.051685
12,9,23529312,11010774574.291134
12,10,23529360,10519877047.84403
12,11,23529396,11048926632.23773
12,12,23529312,9864037180.140408
12,13,23529324,10365282656.61272
12,14,23529408,9264363855.058668
12,15,23529240,9207177777.314207
12,16,23529408,11279303889.781954
12,17,23529360,10614847278.672176
12,18,23529312,10189679311.26487
12,19,23529372,10445632059.359335
12,20,23529360,10237353035.399536
12,21,23529240,9182607769.35033
12,22,23529264,9434774588.495565
12,23,23529276,9413395288.87432
12,24,23529312,10696957126.936672
12,25,23529300,9819903963.60185
12,26,23529168,9366062697.863953
12,27,23529204,9164372193.434177
12,28,23529408,9795903838.415272
12,29,23529324,9828085125.795708
12,30,23529240,9548101292.296528
12,31,23529372,10886422490.386967
12,32,23529216,11096669916.18466
13,1,23529402,9369819351.450481
13,2,23529402,9494993237.339071
13,3,23529402,9849496144.72877
13,4,23529376,9147701963.411179
13,5,23529350,8947086852.09833
13,6,23529402,9288730254.17838
13,7,23529324,8717458236.537098
13,8,23529376,8802486754.907404
13,9,23529402,9536656429.306505
13,10,23529350,8738052382.545277
13,11,23529363,8970950188.23148
13,12,23529324,8471796273.173683
13,13,23529363,8758470915.935705
13,14,23529324,8572254479.494153
13,15,23529285,8314909477.956576
13,16,23529376,8919795609.949692
13,17,23529207,8238675327.586653
13,18,23529402,9188903502.884293
13,19,23529220,8454605779.047201
13,20,23529220,8214249117.103127
13,21,23529324,8700035826.610935
13,22,23529220,8344920315.5427
13,23,23529207,8646733371.898582
13,24,23529168,8192461380.45723
13,25,23529350,8933711688.155884
13,26,23529194,8725574578.22945
13,27,23529285,8602911468.216228
13,28,23529324,9404051283.261961
13,29,23529324,9290410978.313978
13,30,23529090,7726174317.292021
13,31,23529155,8979143482.78509
13,32,23529376,9973124009.935123
14,1,23529408,8879869318.462887
14,2,23529408,10204271635.311789
14,3,23529408,9881873388.165295
14,4,23529408,9798050845.853643
14,5,23529380,10726217209.306873
14,6,23529408,9434983036.19285
14,7,23529408,9342697387.624166
14,8,23529408,10201217099.26653
14,9,23529366,9819930993.456463
14,10,23529380,9941659077.358593
14,11,23529352,9998704966.469833
14,12,23529408,8984830251.975185
14,13,23529324,9481010611.24801
14,14,23529408,8750066493.72106
14,15,23529240,9164717426.830364
14,16,23529408,10036797154.724407
14,17,23529394,8530947180.622557
14,18,23529240,8976804550.243216
14,19,23529296,8878385266.736095
14,20,23529240,9145268903.090214
14,21,23529408,8180245544.891459
14,22,23529352,8632744140.935781
14,23,23529184,8711508138.527918
14,24,23529408,8104195663.474095
14,25,23529100,7468217209.602344
14,26,23529324,9278788437.077618
14,27,23529366,7877180071.557355
14,28,23529408,7666433346.360774
14,29,23529324,8165363707.321714
14,30,23529240,8487925095.075983
14,31,23529310,8038043862.386022
14,32,23529408,12153706778.17236
15,1,23529405,10722212930.673122
15,2,23529390,10101141431.07545
15,3,23529375,9519479154.085688
15,4,23529360,8977830049.100399
15,5,23529375,8999981376.286762
15,6,23529330,8510130351.474257
15,7,23529345,8047312997.331624
15,8,23529360,8674982915.94758
15,9,23529285,7695680418.158731
15,10,23529300,7595125724.19132
15,11,23529330,6898111824.666712
15,12,23529240,6079968147.979179
15,13,23529285,6469347860.766821
15,14,23529240,5366289526.534143
15,15,23529375,5528430010.545469
15,16,23529360,7704003713.975632
15,17,23529360,5092143210.801068
15,18,23529150,5593017601.513339
15,19,23529315,4141951409.007355
15,20,23529300,4310861833.201338
15,21,23529240,2700974982.653732
15,22,23529330,3442715035.447702
15,23,23529345,3437925971.330383
15,24,23529240,4141056071.655939
15,25,23529375,2415837402.586163
15,26,23529090,2770576470.113212
15,27,23529285,2246601310.512308
15,28,23529240,2949772069.739439
15,29,23529150,2144895457.456127
15,30,23529150,2148371944.721361
15,31,23529000,1891406784.698637
15,32,23529120,7316339938.471453
16,1,23529408,8436069804.740781
16,2,23529408,8115607769.239576
16,3,23529408,8052400275.708163
16,4,23529408,7875866496.898847
16,5,23529360,8055185229.748648
16,6,23529408,7689990294.288457
16,7,23529408,7036520326.123545
16,8,23529344,7185628813.624941
16,9,23529312,4899024570.759717
16,10,23529280,4020049330.938554
16,11,23529264,2343259271.498484
16,12,23529408,2258483532.427101
16,13,23529376,2264064887.44884
16,14,23529408,2329299334.306736
16,15,23529360,2286258346.770986
16,16,23529216,4583505620.694304
16,17,23529360,2109813624.669067
16,18,23529312,2140595172.279405
16,19,23529296,2111965999.998924
16,20,23529280,1907034761.707991
16,21,23529408,2076516185.123563
16,22,23529088,2017890414.875094
16,23,23529184,2013230526.975349
16,24,23529216,1865496248.836746
16,25,23529200,1966471535.171213
16,26,23529376,1886600106.905337
16,27,23529312,1887897532.176365
16,28,23529408,1763513313.98845
16,29,23528976,1927752181.349829
16,30,23529120,1845459817.671344
16,31,23529248,1864518907.137552
16,32,23528960,3402639529.864292
17,1,23529411,9417652936.099499
17,2,23529394,9339891130.85745
17,3,23529411,9828241314.643183
17,4,23529360,8563678630.623904
17,5,23529360,5266466154.470997
17,6,23529360,3777642759.892925
17,7,23529394,2855314277.980274
17,8,23529360,2660345814.784134
17,9,23529411,2404248518.484313
17,10,23529360,2671591870.828046
17,11,23529275,2149578954.177272
17,12,23529360,2229680075.223527
17,13,23529207,2310977569.497822
17,14,23529394,2107401941.514444
17,15,23529360,2126131343.064434
17,16,23529360,1622268271.370848
17,17,23529224,2145330400.710211
17,18,23529258,2089511923.98755
17,19,23529258,2106761552.570997
17,20,23529360,1852195924.231728
17,21,23529156,2010420652.646104
17,22,23529088,1850973107.737907
17,23,23529207,2033369081.051874
17,24,23529360,1802063855.985581
17,25,23529275,1991508992.720528
17,26,23528986,1874528864.899987
17,27,23529258,1865429629.324503
17,28,23529156,1774587419.129261
17,29,23529411,1907393492.08542
17,30,23529360,1837010402.936919
17,31,23528969,1892179133.62699
17,32,23529088,1603517983.71735
18,1,23529402,8438029493.499148
18,2,23529384,8758095723.91946
18,3,23529366,9390000032.44346
18,4,23529384,4315733174.267115
18,5,23529330,3182645223.284924
18,6,23529312,3522854873.816278
18,7,23529366,2337103166.094001
18,8,23529312,2566490495.231654
18,9,23529366,2474223457.536597
18,10,23529240,2275600503.689031
18,11,23529330,2351946519.368247
18,12,23529312,2233306338.120863
18,13,23529402,2396545600.616086
18,14,23529240,2264757395.250758
18,15,23529150,2153058356.170135
18,16,23529312,1641548932.803041
18,17,23529258,2090625783.266797
18,18,23529204,2105333353.918545
18,19,23529258,2098541326.233758
18,20,23529240,1846207200.191067
18,21,23529366,2048125771.012856
18,22,23529132,1963462727.482096
18,23,23529276,1977948310.401556
18,24,23529312,1821310906.771856
18,25,23529150,1942227098.068656
18,26,23529168,1851560968.113811
18,27,23529204,1862180904.588267
18,28,23529240,1763138272.287196
18,29,23529150,1910163306.377769
18,30,23528880,1832983890.722728
18,31,23529186,1867313532.32497
18,32,23529024,1605444145.937789
19,1,23529410,7574624261.636226
19,2,23529410,7922766534.022563
19,3,23529372,7751812768.585032
19,4,23529372,3214657814.610482
19,5,23529410,2522994940.153464
19,6,23529372,2451423820.388958
19,7,23529296,3202421205.353144
19,8,23529296,2579248457.605691
19,9,23529258,2215061084.029351
19,10,23529410,2270084493.522757
19,11,23529220,2326735209.494845
19,12,23529372,2360846580.929523
19,13,23529220,2263655118.778979
19,14,23529296,2197726380.756691
19,15,23529315,2056061109.926735
19,16,23529296,1663384726.126799
19,17,23529258,2127108345.654698
19,18,23529258,2016538244.081284
19,19,23529258,2012527208.523676
19,20,23529220,1817932334.412374
19,21,23529030,1973210412.266883
19,22,23529220,1902760256.083099
19,23,23529391,1949854027.70386
19,24,23529144,1610178696.711251
19,25,23529125,1965933913.253279
19,26,23529220,1770519904.768727
19,27,23529258,1826828160.518181
19,28,23529296,1821130612.692496
19,29,23529353,1897079367.87737
19,30,23529030,1869796441.714503
19,31,23529372,1921566529.814154
19,32,23528992,1604636728.656772
20,1,23529400,6989073659.725473
20,2,23529400,7209432524.347217
20,3,23529360,7041587136.915138
20,4,23529360,2848733508.798842
20,5,23529400,2426963126.871839
20,6,23529360,2259486916.450574
20,7,23529380,2165552991.411946
20,8,23529280,2604741802.222728
20,9,23529240,2138176405.936843
20,10,23529400,2333930382.66027
20,11,23529220,2233401698.190181
20,12,23529360,2350762051.742974
20,13,23529220,2149739938.823477
20,14,23529240,2053709122.873193
20,15,23529300,2020160642.332485
20,16,23529280,1670956028.198996
20,17,23529360,2098777928.950254
20,18,23529240,2015154424.647685
20,19,23529220,2069558586.543338
20,20,23529200,1826879948.037594
20,21,23529240,2044528994.512068
20,22,23529000,1937907556.939271
20,23,23529000,1893477204.67279
20,24,23529120,1633010358.112735
20,25,23529000,1874763008.067909
20,26,23528960,1862052275.637087
20,27,23528880,1827680023.054558
20,28,23528960,1816691547.51548
20,29,23528860,1929862020.956022
20,30,23529000,1848735406.994942
20,31,23529000,1864646439.480249
20,32,23528960,1601182568.157311
1,1,23537182,8012510338.201761
1,2,23537182,8969792105.426003
1,3,23537181,9264966603.789959
1,4,23537180,9254765788.586475
1,5,23537180,9259133641.665882
1,6,23537178,9264052835.584406
1,7,23537178,9259862149.368622
1,8,23537176,9265875285.893667
1,9,23537178,9266423942.019184
1,10,23537180,9266242226.155132
1,11,23537173,9265509457.436207
1,12,23537172,9264600814.961884
1,13,23537176,9267334486.066927
1,14,23537178,9265694144.35971
1,15,23537175,9266239862.844639
1,16,23537168,9266237250.584728
1,17,23537180,9266059471.611214
1,18,23537178,9263870942.216452
1,19,23537181,9265695289.363518
1,20,23537180,9265877686.227787
1,21,23537178,9266424193.249264
1,22,23537162,9266599392.13915
1,23,23537165,9264048292.948278
1,24,23537160,9267146329.57793
1,25,23537175,9263687724.506575
1,26,23537176,9260589868.92603
1,27,23537169,9266419644.83738
1,28,23537164,9266053747.17359
1,29,23537154,9263314059.004572
1,30,23537160,9260949654.399897
1,31,23537153,9264226144.262995
1,32,23537152,9261860664.728743
2,1,23537182,11837217837.68543
2,2,23537180,13637284691.278528
2,3,23537178,13422692144.245016
2,4,23537176,13350396888.197437
2,5,23537180,13397389175.450068
2,6,23537172,13522870402.974876
2,7,23537178,13424522107.913809
2,8,23537168,13427275545.962385
2,9,23537178,13326611359.751799
2,10,23537180,13602588507.384607
2,11,23537162,13431497413.34766
2,12,23537160,13298225403.515253
2,13,23537176,13112322671.56982
2,14,23537164,13188680829.755655
2,15,23537160,13301279435.289543
2,16,23537152,13277253692.213745
2,17,23537180,13032475774.214758
2,18,23537160,13190556943.934916
2,19,23537162,13078429332.40547
2,20,23537160,13216854940.147663
2,21,23537178,13489764642.35757
2,22,23537140,13246617264.959288
2,23,23537142,13214404906.678488
2,24,23537136,12856590614.067297
2,25,23537150,13537612709.770967
2,26,23537176,13213630462.583996
2,27,23537142,12906264143.853281
2,28,23537136,12721439851.98261
2,29,23537154,12794763431.310595
2,30,23537160,12646916098.77765
2,31,23537122,12852577853.958645
2,32,23537152,12666645919.215189
3,1,23537181,13550532839.325218
3,2,23537178,13789435947.859121
3,3,23537178,13716709620.871574
3,4,23537172,13740039005.20845
3,5,23537175,13840234434.083683
3,6,23537178,13791856418.559738
3,7,23537178,13712711744.183304
3,8,23537160,13833205164.880566
3,9,23537169,13709118692.025896
3,10,23537160,13775708919.108341
3,11,23537151,13579520405.599735
3,12,23537160,13600223220.591473
3,13,23537163,13644059116.381775
3,14,23537178,13397028214.815414
3,15,23537160,13750757685.993992
3,16,23537136,13344595920.175495
3,17,23537163,13249579842.04051
3,18,23537142,12841205503.461658
3,19,23537181,13138830687.59697
3,20,23537160,12942440967.352962
3,21,23537178,12953976346.390972
3,22,23537118,12659873687.30314
3,23,23537142,13180082517.24975
3,24,23537160,13341591140.511738
3,25,23537175,12915594080.213
3,26,23537124,12653226930.379818
3,27,23537142,12980644299.971436
3,28,23537136,12661538817.347317
3,29,23537154,12875285412.99917
3,30,23537160,12677719197.162226
3,31,23537091,12968595039.43259
3,32,23537088,13154004278.36579
4,1,23537180,12758124302.29272
4,2,23537176,13165134199.1189
4,3,23537172,12831711968.431793
4,4,23537168,12816703188.386429
4,5,23537180,12644093085.607584
4,6,23537160,13256651120.498308
4,7,23537164,13151900893.050468
4,8,23537152,12738313139.634598
4,9,23537160,12980974152.916046
4,10,23537160,12980573612.661518
4,11,23537140,12857449613.923481
4,12,23537136,12030549280.351383
4,13,23537176,12403396776.62194
4,14,23537136,12268600139.20019
4,15,23537160,11838659621.186132
4,16,23537152,12301967405.487738
4,17,23537180,11743100748.285664
4,18,23537160,11389789728.641659
4,19,23537124,12416965102.55064
4,20,23537120,12332979077.147976
4,21,23537136,12920214151.944712
4,22,23537096,11765049536.898054
4,23,23537096,12228936032.643335
4,24,23537088,12010194806.965513
4,25,23537100,12236359184.028305
4,26,23537176,12148270911.736427
4,27,23537088,11861173616.306993
4,28,23537136,11928167700.677713
4,29,23537096,11947258498.764708
4,30,23537160,11753911998.269804
4,31,23537060,12094335221.677898
4,32,23537152,12436101082.066824
5,1,23537180,10083846280.785473
5,2,23537180,10146734032.021887
5,3,23537175,10972966849.750914
5,4,23537180,10468345109.493267
5,5,23537175,10410092527.342487
5,6,23537160,10223568070.6849
5,7,23537150,10514286340.367838
5,8,23537160,10248277198.625967
5,9,23537160,10435953106.190561
5,10,23537150,10566414653.27979
5,11,23537140,10636651654.295137
5,12,23537160,10566552164.601957
5,13,23537150,10141842625.884068
5,14,23537150,10194281380.491287
5,15,23537175,9312473856.47617
5,16,23537120,9920952697.388704
5,17,23537180,9793005348.071066
5,18,23537160,9463816763.842815
5,19,23537105,9805594049.57831
5,20,23537100,9868050918.990307
5,21,23537115,9466098906.997488
5,22,23537140,9014752712.32661
5,23,23537165,9140174307.99077
5,24,23537160,9762088619.286747
5,25,23537125,9950445441.62423
5,26,23537150,9509239225.772245
5,27,23537115,9640592527.703104
5,28,23537080,9582757081.326372
5,29,23537125,10362522461.812794
5,30,23537100,9970670829.697233
5,31,23537060,10146267285.355078
5,32,23537120,11025205791.749119
6,1,23537178,13309524419.952168
6,2,23537172,13524788240.995646
6,3,23537178,13537239511.882565
6,4,23537160,13499316510.221273
6,5,23537160,13517413196.492418
6,6,23537160,13503463578.9408
6,7,23537178,13554775197.988522
6,8,23537136,13324187131.21212
6,9,23537142,13265260258.204996
6,10,23537160,13225391542.846775
6,11,23537118,12640695025.126102
6,12,23537160,12723003878.960135
6,13,23537124,12528750360.08951
6,14,23537136,12586800011.973545
6,15,23537160,12487984150.443707
6,16,23537088,12296962060.900429
6,17,23537112,12140765000.681866
6,18,23537088,11703172218.095354
6,19,23537124,12010806620.270588
6,20,23537160,12841575627.5288
6,21,23537178,12823442834.539547
6,22,23537052,12163865345.397484
6,23,23537142,12696158262.779633
6,24,23537088,12876316458.743876
6,25,23537100,12819188641.056162
6,26,23537124,12521595781.511236
6,27,23537142,12914453390.326702
6,28,23537136,12807285177.210115
6,29,23537154,12570760636.662355
6,30,23537160,12788933976.307674
6,31,23536998,12107387397.715548
6,32,23537088,12910872340.043728
7,1,23537178,10189219021.61594
7,2,23537178,10517508750.2424
7,3,23537178,10645046277.04504
7,4,23537164,10662138468.3535
7,5,23537150,10675429599.787607
7,6,23537178,10501123120.857843
7,7,23537150,10347855541.659708
7,8,23537136,9001228183.041565
7,9,23537178,10376477897.481667
7,10,23537150,9383160631.442236
7,11,23537129,9383567454.09377
7,12,23537136,9301737886.499535
7,13,23537150,9376443306.548687
7,14,23537150,9413424069.25578
7,15,23537115,9102340487.600183
7,16,23537136,9691524732.074179
7,17,23537129,9430589785.838558
7,18,23537178,8886778151.130148
7,19,23537143,9306131597.142872
7,20,23537080,9281995106.495005
7,21,23537052,8998990928.233906
7,22,23537052,9090874043.007748
7,23,23537073,9740878784.401632
7,24,23537136,9459214310.687206
7,25,23537150,9509051429.297756
7,26,23537150,9431126274.683086
7,27,23537115,9074179644.19923
7,28,23537052,10066236505.559643
7,29,23537038,9100014343.69718
7,30,23537010,9865291970.06348
7,31,23537122,9610346283.592758
7,32,23537024,10413563579.482447
8,1,23537176,9530400484.15811
8,2,23537168,9523326910.480318
8,3,23537160,10115523939.524166
8,4,23537152,10020875999.447392
8,5,23537160,9937625624.56038
8,6,23537136,9957713592.253452
8,7,23537136,9770779900.247456
