stride,portion,array_size,throughput
12,20,23528640,9358604357.914547
12,21,23528736,3631570270.096476
12,22,23528736,3446327124.141788
12,23,23528448,3655360538.534469
12,24,23528448,9016382403.751137
12,25,23528400,3406633065.253135
12,26,23528544,3303037652.271094
12,27,23528880,3215339743.130055
12,28,23529408,11775313367.785166
12,29,23528976,3342902090.23805
12,30,23528160,3313103510.390445
12,31,23528256,3686431858.264754
12,32,23528448,9112198194.591244
13,1,23529376,2892474496.68295
13,2,23529376,2867646237.514888
13,3,23529324,2894496288.389685
13,4,23529376,8350785363.360056
13,5,23529220,2998796638.47382
13,6,23529168,2999603666.036627
13,7,23529324,3128182215.387632
13,8,23529376,8352203470.341934
13,9,23529168,3300531942.838022
13,10,23528960,3375198271.709403
13,11,23529220,3096790896.485547
13,12,23529168,8622806589.87199
13,13,23528856,3309216272.386003
13,14,23528960,3743302849.608994
13,15,23528700,3679849772.572192
13,16,23528960,8701601722.279892
13,17,23528544,3629887863.09817
13,18,23529168,3818684703.224339
13,19,23529220,3659775567.878456
13,20,23528960,8817660480.490393
13,21,23529324,3621711449.704417
13,22,23528648,3507921316.975169
13,23,23528908,3485357411.811125
13,24,23528544,9125127211.981834
13,25,23528700,3395219509.251991
13,26,23528856,3300198005.225177
13,27,23528232,3294843134.916475
13,28,23528960,9010920794.358204
13,29,23529324,3310611951.366961
13,30,23527920,4198171972.152199
13,31,23528752,3737840336.575732
13,32,23528960,8964369315.97826
14,1,23529408,3057943133.387357
14,2,23529408,3047403303.703835
14,3,23529408,3078943315.724273
14,4,23529408,11670191182.633793
14,5,23529240,3158984413.379622
14,6,23529408,3079947088.192663
14,7,23529408,3057980111.812998
14,8,23529408,11774724707.143742
14,9,23529240,3215550853.690422
14,10,23528960,3428146440.971516
14,11,23529352,3071841309.87682
14,12,23529408,11849823059.003746
14,13,23528960,3374755857.474802
14,14,23529408,3802844599.672414
14,15,23529240,3682400215.334641
14,16,23528960,10436470214.090427
14,17,23528680,3686222470.550895
14,18,23528736,3832138199.512244
14,19,23529296,3736013355.594954
14,20,23528960,10374780533.884281
14,21,23529408,3665051595.443216
14,22,23528736,3937339697.604028
14,23,23529184,3661224438.445425
14,24,23529408,11933197527.453074
14,25,23528400,3333598425.160037
14,26,23528960,4108754930.894705
14,27,23528232,3250520536.601775
14,28,23529408,12026911464.580532
14,29,23528512,3643075471.250155
14,30,23528400,3273083333.405197
14,31,23528008,3476728692.860166
14,32,23528960,10612853066.475597
15,1,23529360,3063155165.042169
15,2,23529360,3054157649.312753
15,3,23529240,3016832851.985453
15,4,23529360,11679491356.178791
15,5,23529300,3117914119.266209
15,6,23529240,3083607301.5206
15,7,23529240,3243125590.267282
15,8,23529120,10410894456.481768
15,9,23528880,3280123881.025216
15,10,23529000,2711402128.407351
15,11,23529000,3049333163.019587
15,12,23528880,10185360689.044561
15,13,23528700,3606487463.098409
15,14,23529240,3075219581.183198
15,15,23528700,3571774185.290942
15,16,23528640,9777994324.425064
15,17,23529360,3518095310.675332
15,18,23528880,3684023539.173625
15,19,23528460,3595123708.861789
15,20,23528400,9335621665.615982
15,21,23529240,3474542119.036395
15,22,23529000,3293859716.14345
15,23,23529000,3381787425.759494
15,24,23528160,9123359707.204073
15,25,23529000,3200617988.882099
15,26,23527920,4048450779.299263
15,27,23528880,3457675706.340252
15,28,23528400,9513228079.236208
15,29,23528280,3241418940.67345
15,30,23527800,3042717148.590512
15,31,23529000,3262304501.328824
15,32,23527680,8848853131.695946
16,1,23529408,3071458085.380366
16,2,23529344,3061666433.279148
16,3,23529408,3080038287.441814
16,4,23529216,10849465431.534658
16,5,23529280,3135044387.180005
16,6,23529216,3073307025.263749
16,7,23529408,3331497073.038257
16,8,23528960,10073238252.114752
16,9,23529024,3204481483.895444
16,10,23528960,3355933434.977833
16,11,23529088,3025033484.332866
16,12,23529216,11297765029.984838
16,13,23528960,3229628824.710697
16,14,23528960,3624524190.768218
16,15,23528640,3417659564.438194
16,16,23528448,9653313240.315681
16,17,23529088,3525365257.664438
16,18,23528448,3449821155.646925
16,19,23528384,3253172664.566998
16,20,23528960,10717999824.313854
16,21,23529408,3532284441.21653
16,22,23529088,3323116077.47468
16,23,23528448,3275103529.856043
16,24,23528448,9820157599.997227
16,25,23528000,3008934045.76453
16,26,23528960,3813500078.446168
16,27,23528448,3275747264.808683
16,28,23528960,10789176273.115158
16,29,23528512,2977417981.946658
16,30,23527680,3151521680.885134
16,31,23528256,3111735872.377924
16,32,23527424,8906166326.513678
17,1,23529360,3010240821.198312
17,2,23529360,2995510923.307873
17,3,23529360,2990915100.831854
17,4,23529360,9362690267.624416
17,5,23529360,3092316276.042854
17,6,23529360,3033056789.331604
17,7,23529156,3250263283.77255
17,8,23529088,9465402162.918934
17,9,23528952,3247059013.128895
17,10,23529360,3450334539.292729
17,11,23529088,3289706146.796227
17,12,23529360,9735763053.870354
17,13,23528544,3302819968.201539
17,14,23528680,3116116192.367566
17,15,23529360,3595481653.879397
17,16,23529088,9879221009.542393
17,17,23529224,3638386666.204149
17,18,23528952,3528724926.07114
17,19,23528612,3632928948.4573
17,20,23529360,10144417125.008625
17,21,23529156,3639138023.117806
17,22,23529088,3903853714.326759
17,23,23528816,3618345533.900874
17,24,23528544,9497814249.486189
17,25,23528000,3706754520.808819
17,26,23528544,3976325041.622029
17,27,23528340,3244696518.832916
17,28,23527728,8901275619.911045
17,29,23527932,3304767215.851955
17,30,23529360,4242859909.500424
17,31,23527388,3449645034.915882
17,32,23529088,10275178510.838718
18,1,23529384,3022815543.585421
18,2,23529312,3046072183.195829
18,3,23529312,3047923269.266747
18,4,23529312,9990870379.068766
18,5,23529240,3161829303.435628
18,6,23529312,3072957183.552053
18,7,23529240,3292959921.818939
18,8,23529024,9837992842.622122
18,9,23528880,3289773018.008172
18,10,23528880,2751516191.114332
18,11,23528736,3306729538.877784
18,12,23529312,10495742558.545269
18,13,23529168,3303847970.857708
18,14,23528736,3747401429.541412
18,15,23528880,3648687400.968301
18,16,23528448,9578729175.374662
18,17,23528952,3662152964.62816
18,18,23528880,3504190537.277147
18,19,23528232,3656064921.492876
18,20,23528160,9310247538.04981
18,21,23528232,3622936870.598335
18,22,23528736,3933585830.659811
18,23,23528448,3611890577.121849
18,24,23528448,9819158782.026733
18,25,23527800,3418058934.104107
18,26,23529168,3328242650.120519
18,27,23528232,3287531091.92264
18,28,23528736,10270906305.685995
18,29,23527584,3652746354.320217
18,30,23528880,3262554693.994791
18,31,23527512,3416167867.61657
18,32,23528448,9963117525.592907
19,1,23529372,3018348853.956835
19,2,23529296,3036595626.14263
19,3,23529372,2993094839.220705
19,4,23529296,9606345414.565018
19,5,23529220,3140949340.629351
19,6,23529144,3095739746.694617
19,7,23529296,3061986960.875539
19,8,23528992,9537688654.889915
19,9,23528916,3141547693.085862
19,10,23528840,2696689902.00219
19,11,23529220,3056206536.184844
19,12,23528688,9607334239.281826
19,13,23529220,3453278276.457696
19,14,23529296,3734809975.735958
19,15,23528460,3545262049.431026
19,16,23528384,9631395636.638546
19,17,23528612,3498535107.466269
19,18,23528232,3550310349.742898
19,19,23528536,3571132779.381832
19,20,23528080,9594358719.583616
19,21,23528232,3590846739.833154
19,22,23528384,3886392517.986186
19,23,23528080,3635959613.46049
19,24,23527776,9471840417.093622
19,25,23527700,3401119172.801338
19,26,23528232,3250410651.838029
19,27,23528232,3253332037.443259
19,28,23529296,10310193258.652882
19,29,23527700,3306473152.793602
19,30,23527320,3056548784.381484
19,31,23529372,3507376701.959296
19,32,23527168,9580363723.56966
20,1,23529360,3044557329.182691
20,2,23529280,3062217321.37594
20,3,23529360,3013310167.692127
20,4,23529280,9458442627.549898
20,5,23529200,3180160117.152184
20,6,23529120,3113620936.941613
20,7,23528960,3062036963.394873
20,8,23528960,9497826155.011028
20,9,23528880,3271295708.202068
20,10,23528800,2754279778.199951
20,11,23528560,3088956892.629024
20,12,23528640,9458002852.322052
20,13,23528960,3355612842.329414
20,14,23528960,3812675553.999161
20,15,23528400,3612797338.858438
20,16,23528960,9806222812.9302
20,17,23529360,3627723998.198926
20,18,23528160,3473227649.391673
20,19,23528080,3585327526.911494
20,20,23528000,9334519866.777203
20,21,23528400,3639893755.716928
20,22,23527680,3891598361.635359
20,23,23528080,3514988084.94979
20,24,23527680,9171371649.506893
20,25,23528000,3699639322.972
20,26,23528960,4099546369.48835
20,27,23528880,3218970150.077671
20,28,23528960,10218575603.536139
20,29,23527120,3181429631.169108
20,30,23527200,3226619109.616418
20,31,23527760,3543185826.504906
20,32,23528960,10293801735.28861
1,1,23537180,9073907495.92291
1,2,23537176,9079948377.97249
1,3,23537172,9139116947.512924
1,4,23537168,9095196486.741695
1,5,23537180,9116786601.70849
1,6,23537160,9140622832.588833
1,7,23537164,9089228083.087986
1,8,23537152,9051234245.567633
1,9,23537160,9100723500.67215
1,10,23537160,9116436020.115612
1,11,23537140,9173826314.370495
1,12,23537136,9120293242.003956
1,13,23537176,9163323131.425892
1,14,23537136,9111847298.81027
1,15,23537160,9094917549.320318
1,16,23537152,9107916284.63363
1,17,23537180,9132736041.79273
1,18,23537160,9098989583.67123
1,19,23537124,9145628532.000118
1,20,23537120,9104811606.296803
1,21,23537136,9156126282.537477
1,22,23537096,9112292997.893766
1,23,23537096,9092651834.894281
1,24,23537088,9114985729.89863
1,25,23537100,9095778535.04756
1,26,23537176,9076373397.777145
1,27,23537088,9118392388.397062
1,28,23537136,9135276478.88068
1,29,23537096,9085866421.451633
1,30,23537160,9114107871.174135
1,31,23537060,9116372784.624355
1,32,23537152,9096868521.932972
2,1,23537176,11385367286.022526
2,2,23537168,11412559878.60545
2,3,23537160,11456264574.076178
2,4,23537152,11406537120.261438
2,5,23537160,11400935597.164211
2,6,23537136,11357170216.678585
2,7,23537136,11363629886.538607
2,8,23537152,11412371999.726185
2,9,23537160,11372814878.39635
2,10,23537120,11377217310.5398
2,11,23537096,11460091954.367151
2,12,23537088,11367326442.803333
2,13,23537176,11208263811.89262
2,14,23537136,11410608561.163778
2,15,23537160,11366845314.181458
2,16,23537152,11357333622.593756
2,17,23537112,11376941019.019775
2,18,23537088,11399829937.969782
2,19,23537048,11301506152.290949
2,20,23537120,11432463128.689556
2,21,23537136,11340751618.315369
2,22,23537008,11365061796.952456
2,23,23537096,11332816524.606157
2,24,23537088,11378033874.376263
2,25,23537000,11295744067.801268
2,26,23537072,11369033645.317774
2,27,23537088,11360427939.180523
2,28,23537024,11264539706.452274
2,29,23537096,11328168647.474934
2,30,23537040,11293630266.798891
2,31,23536936,11229699004.467
2,32,23537152,11412536156.51012
3,1,23537172,3437011098.991114
3,2,23537160,13079888914.506418
3,3,23537160,3458054205.156927
3,4,23537136,13109338089.955477
3,5,23537160,3388757283.033979
3,6,23537160,13152934739.358109
3,7,23537136,3290303492.977809
3,8,23537088,13134172865.358246
3,9,23537088,3232748560.922901
3,10,23537160,13062021695.7194
3,11,23537052,3167571194.58077
3,12,23537088,13069629680.32346
3,13,23537124,3183413248.179646
3,14,23537136,3150532316.218832
3,15,23537160,3202012196.569807
3,16,23537088,13143706595.891766
3,17,23537112,3178190003.204406
3,18,23537088,3392221091.920159
3,19,23537124,3216028101.683677
3,20,23537040,13152155209.392946
3,21,23537052,3282645973.092773
3,22,23536920,13124251292.379602
3,23,23537004,3122987969.689227
3,24,23537088,13155471600.56055
3,25,23537100,3285935513.449235
3,26,23536968,13084810975.407276
3,27,23536980,3308057205.524382
3,28,23537136,13162493489.536383
3,29,23536980,3296613042.726963
3,30,23537160,13105701854.365536
3,31,23536812,3460788357.89673
3,32,23536896,13228566447.704023
4,1,23537168,3570154742.011663
4,2,23537152,3569556544.57907
4,3,23537136,3674961982.230925
4,4,23537152,13867408886.508148
4,5,23537120,3641604199.144579
4,6,23537088,3537691571.279006
4,7,23537136,3655967290.280261
4,8,23537152,13877631670.406809
4,9,23537088,3583303675.478087
4,10,23537120,3444225401.580009
4,11,23537008,3586813394.9112
4,12,23537088,13877596591.680202
4,13,23537072,3644413471.423303
4,14,23537024,3504810027.449677
4,15,23537040,3617577376.90697
4,16,23537152,13898118050.803211
4,17,23536976,3596579848.687242
4,18,23537088,3637338337.575189
4,19,23536896,3515452293.451949
4,20,23536960,13875062077.165615
4,21,23537136,3547406012.544613
4,22,23536832,3633546734.566403
4,23,23536912,3423087255.24659
4,24,23536896,13884438398.647572
4,25,23536800,3404088971.424829
4,26,23536864,3484107812.915262
4,27,23537088,3596635760.944276
4,28,23537024,13865357396.844357
4,29,23536864,3467577494.395121
4,30,23536800,3575986033.447103
4,31,23536688,3406672611.099795
4,32,23537152,13926902613.82488
5,1,23537180,3159387868.00891
5,2,23537160,2908373173.35938
5,3,23537160,3210504430.822003
5,4,23537120,8908212375.548582
5,5,23537100,3225096279.116236
5,6,23537160,3176601593.581844
5,7,23537080,3367266625.894914
5,8,23537120,8951083481.24386
5,9,23537160,3391782314.580565
5,10,23537000,3334235815.870999
5,11,23537140,3374701025.827081
5,12,23537040,9314510457.767818
5,13,23537020,3597305825.505353
5,14,23537080,3473667860.222567
5,15,23537100,3750499122.222052
5,16,23536960,9746563719.46084
5,17,23537180,3707703893.965077
5,18,23537160,3646896503.488753
5,19,23536820,3656208188.544453
5,20,23536800,10230961422.935438
5,21,23536800,3662606408.674798
5,22,23536920,3555270291.849249
5,23,23536820,3584956342.864374
5,24,23536800,10363843698.900162
5,25,23537000,3513232925.328079
5,26,23536760,3505196333.159231
5,27,23536980,3478737927.924309
5,28,23536800,10423734143.646532
5,29,23536980,3369472769.699582
5,30,23536800,4111450591.861894
5,31,23537060,3592136626.54845
5,32,23536640,10905042237.284416
6,1,23537160,3214857322.397589
6,2,23537136,3132299053.527114
6,3,23537160,3268501942.736925
6,4,23537088,14129600625.002823
6,5,23537160,3265418698.683948
6,6,23537088,3008724672.430326
6,7,23537136,3241373099.70987
6,8,23537088,14109275488.34432
6,9,23537088,3231432162.620977
6,10,23537040,2961314859.836194
6,11,23536920,3102810059.440614
6,12,23537088,14136817340.017756
6,13,23536968,3556993010.657087
6,14,23537136,3412511815.941112
6,15,23537160,3772153779.80542
6,16,23536896,14130334390.082386
6,17,23537112,3748816015.36565
6,18,23537088,3818035389.940478
6,19,23536896,3746751972.366364
6,20,23536800,14132825860.322193
6,21,23536800,3726332230.073317
6,22,23536656,3553013437.128912
6,23,23536728,3617839347.80894
6,24,23537088,14113082468.065378
6,25,23536800,3710465279.8
6,26,23536656,3502716449.806372
6,27,23536656,3439047646.582359
6,28,23536800,14076192068.452581
6,29,23536632,3361032964.959649
6,30,23536800,4130607952.231689
6,31,23536440,3666802205.442226
6,32,23536896,14085516773.622778
7,1,23537164,3074559271.803396
7,2,23537136,2974211865.348904
7,3,23537136,3067570980.732677
7,4,23537136,10184831640.72948
7,5,23537080,3091298244.657027
7,6,23537136,2912148301.875599
7,7,23537052,3106459588.980746
7,8,23537024,10039687389.924816
7,9,23537052,3103113755.783887
7,10,23537080,2686101091.882692
7,11,23537052,3027103646.267395
7,12,23537136,10199212215.93811
7,13,23536968,3251569374.790891
7,14,23536856,3168177233.421423
7,15,23536800,3684313631.598975
7,16,23537024,10121059266.633648
7,17,23536772,3635510438.116741
7,18,23536800,3717964875.585611
7,19,23536744,3684878287.924328
7,20,23536800,10179544316.204676
7,21,23537052,3647688128.501264
7,22,23536744,3493659741.634537
7,23,23536912,3582554759.36288
7,24,23536800,10457794952.315536
7,25,23536800,3636052299.565726
7,26,23536968,3301257190.135027
7,27,23536548,3201266129.076051
7,28,23536464,10835068748.125051
7,29,23536632,3284455036.051299
7,30,23536800,4058671106.239485
7,31,23536688,3651395532.544294
7,32,23537024,10434707571.494925
8,1,23537152,3001965886.067986
8,2,23537152,2975054743.639458
8,3,23537088,3069667818.725783
8,4,23537152,8937280544.540775
8,5,23537120,3052278599.600793
8,6,23537088,2963003039.641711
8,7,23537024,3008697249.915454
