stride,portion,array_size,throughput
12,32,23528448,11835833217.285849
13,1,23529376,9713257976.197094
13,2,23529376,9622497055.23783
13,3,23529324,9397288328.56168
13,4,23529376,9295838345.457628
13,5,23529220,9476320683.509916
13,6,23529168,9694564972.599268
13,7,23529324,10065602725.390982
13,8,23529376,10200229368.677462
13,9,23529168,10329114878.681122
13,10,23528960,9880743433.815704
13,11,23529220,10454877198.04694
13,12,23529168,10461839238.321936
13,13,23528856,9961491747.083515
13,14,23528960,9981529369.332865
13,15,23528700,9969795023.545351
13,16,23528960,11133775720.455833
13,17,23528544,9802558242.792925
13,18,23529168,9955653302.303417
13,19,23529220,9908534038.532888
13,20,23528960,9844984311.258114
13,21,23529324,9835647572.175724
13,22,23528648,10017523871.865881
13,23,23528908,10256068920.915043
13,24,23528544,9972049358.745892
13,25,23528700,10013921962.578543
13,26,23528856,10163448994.38855
13,27,23528232,9940316680.560501
13,28,23528960,10015102591.869331
13,29,23529324,10323054585.770468
13,30,23527920,10103692350.568104
13,31,23528752,10697573902.13686
13,32,23528960,11754027289.072382
14,1,23529408,10766403939.654434
14,2,23529408,10840313815.499187
14,3,23529408,10363640407.963139
14,4,23529408,10629318193.338139
14,5,23529240,10290987902.846523
14,6,23529408,10397707547.436405
14,7,23529408,10645632611.091211
14,8,23529408,11267013849.635
14,9,23529240,10428717348.761831
14,10,23528960,9624508769.51008
14,11,23529352,9609200218.502825
14,12,23529408,9557122634.505655
14,13,23528960,9883863777.75601
14,14,23529408,9943780314.486952
14,15,23529240,9728057637.858837
14,16,23528960,11669094602.069176
14,17,23528680,9798926219.113781
14,18,23528736,10066639451.104496
14,19,23529296,9928612787.76266
14,20,23528960,9983452707.278517
14,21,23529408,9999779629.872856
14,22,23528736,10528594334.443415
14,23,23529184,10360517152.498419
14,24,23529408,10143081990.47684
14,25,23528400,10135229987.25683
14,26,23528960,10387652395.901009
14,27,23528232,10338902263.939447
14,28,23529408,10721774813.206121
14,29,23528512,10927503530.370655
14,30,23528400,10937598117.762745
14,31,23528008,10908512007.801968
14,32,23528960,12138030340.637384
15,1,23529360,9876799322.730503
15,2,23529360,10299626449.237865
15,3,23529240,10560472141.396849
15,4,23529360,10338719974.846134
15,5,23529300,10334164877.265755
15,6,23529240,10179238225.181133
15,7,23529240,9691842162.048023
15,8,23529120,10318938907.666336
15,9,23528880,7935450575.962033
15,10,23529000,7910519148.618594
15,11,23529000,8653087520.977585
15,12,23528880,6936482176.091898
15,13,23528700,9384296179.23551
15,14,23529240,9752870072.465479
15,15,23528700,9690971800.337048
15,16,23528640,11184950184.747389
15,17,23529360,9739628404.562536
15,18,23528880,9967768527.794651
15,19,23528460,10197002624.152494
15,20,23528400,10086999283.666683
15,21,23529240,10141480741.113153
15,22,23529000,10381668186.995525
15,23,23529000,10662295153.04218
15,24,23528160,10771987437.19949
15,25,23529000,10591261490.919739
15,26,23527920,10508699097.740705
15,27,23528880,10920070456.174637
15,28,23528400,11140624227.454395
15,29,23528280,11220000755.533207
15,30,23527800,11004584324.969578
15,31,23529000,11526523114.207006
15,32,23527680,11984055483.340117
16,1,23529408,10591739768.813557
16,2,23529344,10648970358.148605
16,3,23529408,11547088614.981714
16,4,23529216,10526970490.544188
16,5,23529280,10681320005.741934
16,6,23529216,8714887311.752085
16,7,23529408,8048248930.105466
16,8,23528960,8622333444.146818
16,9,23529024,6965690389.109222
16,10,23528960,6567531570.104952
16,11,23529088,8519796667.815218
16,12,23529216,6186601221.119791
16,13,23528960,9435558213.571056
16,14,23528960,9928913629.856283
16,15,23528640,9811603914.081274
16,16,23528448,9696676622.221457
16,17,23529088,9907826561.702358
16,18,23528448,10390136941.52709
16,19,23528384,10833595750.23859
16,20,23528960,10471052737.770676
16,21,23529408,10511013923.110083
16,22,23529088,10812760184.880291
16,23,23528448,11191267540.289734
16,24,23528448,11360092320.189827
16,25,23528000,11266588839.862463
16,26,23528960,11022404771.055958
16,27,23528448,11165216137.65363
16,28,23528960,11222984249.704502
16,29,23528512,11415249063.65065
16,30,23527680,10441677878.03002
16,31,23528256,11720473860.740507
16,32,23527424,10884265057.283316
17,1,23529360,10660279313.13849
17,2,23529360,10946201424.06491
17,3,23529360,11269399255.176708
17,4,23529360,10456583418.24275
17,5,23529360,8355602252.910339
17,6,23529360,7098062753.112826
17,7,23529156,6975953956.941373
17,8,23529088,5136122849.969073
17,9,23528952,6522961582.372259
17,10,23529360,6363774627.91662
17,11,23529088,8414221685.15832
17,12,23529360,6094619452.051229
17,13,23528544,9123494292.771206
17,14,23528680,9661550615.183006
17,15,23529360,9832216435.840485
17,16,23529088,10234315772.181452
17,17,23529224,10016915127.157574
17,18,23528952,10146613399.59737
17,19,23528612,10327984008.191128
17,20,23529360,10651837390.208515
17,21,23529156,10608079847.687487
17,22,23529088,10721612433.479412
17,23,23528816,10790069465.68083
17,24,23528544,10911037627.200857
17,25,23528000,10466195123.209263
17,26,23528544,10656800275.569649
17,27,23528340,10753853538.69897
17,28,23527728,10896256806.215439
17,29,23527932,10997704872.382107
17,30,23529360,11273217570.654415
17,31,23527388,11109637758.805618
17,32,23529088,11309334397.775608
18,1,23529384,11319577889.466423
18,2,23529312,11074195563.245365
18,3,23529312,10686404595.774858
18,4,23529312,8306036375.377718
18,5,23529240,7746393744.771637
18,6,23529312,6453287213.238116
18,7,23529240,6692809864.722232
18,8,23529024,5128497968.739054
18,9,23528880,6605534267.968259
18,10,23528880,6390818807.886874
18,11,23528736,8759972722.743507
18,12,23529312,6084262343.850568
18,13,23529168,9544927175.238523
18,14,23528736,10195538992.261536
18,15,23528880,10128915030.234037
18,16,23528448,9921345859.839293
18,17,23528952,10309772240.027044
18,18,23528880,10652105279.668901
18,19,23528232,10673548076.554428
18,20,23528160,10729530464.938183
18,21,23528232,10784606557.146626
18,22,23528736,11155556831.95156
18,23,23528448,10938953893.644896
18,24,23528448,10858119483.709385
18,25,23527800,10849970125.887127
18,26,23529168,11050193734.001232
18,27,23528232,11113697501.185886
18,28,23528736,11266674816.372946
18,29,23527584,11320600986.776323
18,30,23528880,11428736903.033022
18,31,23527512,11438343104.987797
18,32,23528448,10563670515.891346
19,1,23529372,10291248907.142101
19,2,23529296,9897701981.628248
19,3,23529372,9995503102.358294
19,4,23529296,7431400069.153933
19,5,23529220,7166879978.75823
19,6,23529144,6315957890.927139
19,7,23529296,6307027109.362004
19,8,23528992,5132741076.779398
19,9,23528916,6472977398.508784
19,10,23528840,6395292237.296465
19,11,23529220,8671981785.983995
19,12,23528688,5987877111.787569
19,13,23529220,9663526511.2533
19,14,23529296,9973883738.119656
19,15,23528460,9913005695.139065
19,16,23528384,10400447424.689938
19,17,23528612,10187989001.10445
19,18,23528232,10368743819.634674
19,19,23528536,10687020827.031284
19,20,23528080,10512057866.064497
19,21,23528232,10503217858.1298
19,22,23528384,10719832243.038935
19,23,23528080,10804109822.824064
19,24,23527776,11172323330.711529
19,25,23527700,10644603941.702402
19,26,23528232,10776211308.381926
19,27,23528232,10916461468.016651
19,28,23529296,11208177705.62498
19,29,23527700,11050830016.37341
19,30,23527320,10946026724.778454
19,31,23529372,11587689913.612812
19,32,23527168,10224329069.784634
20,1,23529360,9644983541.05869
20,2,23529280,8699094124.71795
20,3,23529360,9103154158.234163
20,4,23529280,7390894969.370588
20,5,23529200,6962128217.579834
20,6,23529120,6359054985.009451
20,7,23528960,6336832642.142036
20,8,23528960,5115662825.460497
20,9,23528880,6517698452.384128
20,10,23528800,6281821633.721451
20,11,23528560,8702849559.351498
20,12,23528640,5986076983.129438
20,13,23528960,9690498700.069721
20,14,23528960,10190127678.250702
20,15,23528400,9899617521.019667
20,16,23528960,11130873602.82588
20,17,23529360,10377938805.13448
20,18,23528160,10467439393.937555
20,19,23528080,10840700482.733727
20,20,23528000,10857426959.89709
20,21,23528400,10655509143.064337
20,22,23527680,10919524785.132498
20,23,23528080,11083785824.781101
20,24,23527680,11366341420.477919
20,25,23528000,10853176514.902424
20,26,23528960,10998981271.908981
20,27,23528880,11217343212.729252
20,28,23528960,11289505080.454271
20,29,23527120,11344963025.907782
20,30,23527200,11528709049.141174
20,31,23527760,11654335763.001558
20,32,23528960,12038045618.563816
1,1,23537180,14000655487.729822
1,2,23537176,13989838837.52624
1,3,23537172,14001072596.59901
1,4,23537168,13993579941.406067
1,5,23537180,14000657593.081417
1,6,23537160,13997316250.36195
1,7,23537164,14002733359.32345
1,8,23537152,13996896429.786026
1,9,23537160,13997317589.905798
1,10,23537160,14002308512.547663
1,11,23537140,14000213054.290466
1,12,23537136,13996475066.427292
1,13,23537176,13996907853.560028
1,14,23537136,14000223666.062668
1,15,23537160,13993155064.48673
1,16,23537152,13996058532.41257
1,17,23537180,13995249021.820307
1,18,23537160,14001892087.944595
1,19,23537124,13998540859.25535
1,20,23537120,13999365489.601238
1,21,23537136,13999393054.89295
1,22,23537096,13996447946.97173
1,23,23537096,13999361854.284618
1,24,23537088,13994779276.09194
1,25,23537100,13999776308.860407
1,26,23537176,13993995186.762852
1,27,23537088,13998936350.058447
1,28,23537136,14002713246.24381
1,29,23537096,14002682631.680172
1,30,23537160,14000237810.529821
1,31,23537060,14001419426.694403
1,32,23537152,13997723572.427795
2,1,23537176,13555667375.027885
2,2,23537168,13610026100.552954
2,3,23537160,13565335123.711285
2,4,23537152,13716725862.729904
2,5,23537160,13679244298.85801
2,6,23537136,13791450479.312748
2,7,23537136,13806006468.080439
2,8,23537152,13758028510.874994
2,9,23537160,13669702701.255531
2,10,23537120,13825855478.698563
2,11,23537096,13722263224.824999
2,12,23537088,13769623093.323536
2,13,23537176,13746366308.21346
2,14,23537136,13776099509.418476
2,15,23537160,13677269863.560812
2,16,23537152,13705915939.593128
2,17,23537112,13717480840.415794
2,18,23537088,13705484648.113974
2,19,23537048,13745091818.769144
2,20,23537120,13789886623.94365
2,21,23537136,13684789202.487192
2,22,23537008,13693887978.810337
2,23,23537096,13674030206.584002
2,24,23537088,13682387890.537592
2,25,23537000,13687510256.559282
2,26,23537072,13768918079.09311
2,27,23537088,13667354493.257162
2,28,23537024,13685926437.501572
2,29,23537096,13702380204.457623
2,30,23537040,13733846840.253942
2,31,23536936,13806279319.482645
2,32,23537152,13645172539.152065
3,1,23537172,12434281516.550377
3,2,23537160,12344217532.385849
3,3,23537160,12600883508.50652
3,4,23537136,12434222377.372969
3,5,23537160,12838825419.907413
3,6,23537160,12846502698.152815
3,7,23537136,12828948417.769
3,8,23537088,12664378645.79568
3,9,23537088,12606594461.946066
3,10,23537160,12877713977.698093
3,11,23537052,12664006625.023445
3,12,23537088,12691006103.270132
3,13,23537124,12760819185.060038
3,14,23537136,12818812251.378565
3,15,23537160,12966525339.12359
3,16,23537088,12652005653.963797
3,17,23537112,12629329270.058147
3,18,23537088,12664655761.234114
3,19,23537124,12872609682.42509
3,20,23537040,12516585363.403055
3,21,23537052,12586049558.6274
3,22,23536920,12560611312.890327
3,23,23537004,12543054222.222906
3,24,23537088,12647699906.761663
3,25,23537100,12539455617.079613
3,26,23536968,12700906900.965555
3,27,23536980,12536447330.315552
3,28,23537136,12431848217.27082
3,29,23536980,12406503833.747204
3,30,23537160,12590130709.945564
3,31,23536812,12508040848.098083
3,32,23536896,12827805261.326687
4,1,23537168,11247834357.229498
4,2,23537152,11379156449.541143
4,3,23537136,11425836194.297806
4,4,23537152,11341936052.767834
4,5,23537120,11489390401.398678
4,6,23537088,11410321797.568872
4,7,23537136,11481582255.423616
4,8,23537152,11361845834.40246
4,9,23537088,11490777768.956135
4,10,23537120,11521176535.44082
4,11,23537008,11540868395.993954
4,12,23537088,11457310130.122503
4,13,23537072,11569851489.625874
4,14,23537024,11610953353.937479
4,15,23537040,11676573642.925053
4,16,23537152,11721433707.095926
4,17,23536976,11828302955.41477
4,18,23537088,11767693547.814274
4,19,23536896,11791453196.642563
4,20,23536960,11812802315.151993
4,21,23537136,11862309068.364172
4,22,23536832,11677658543.144125
4,23,23536912,11857719690.074982
4,24,23536896,11835030829.266357
4,25,23536800,11759591616.252258
4,26,23536864,11792615406.893545
4,27,23537088,11744505037.134983
4,28,23537024,11793991734.4952
4,29,23536864,11732648197.783497
4,30,23536800,11752845130.841885
4,31,23536688,11701937005.722595
4,32,23537152,11733391906.167711
5,1,23537180,9265701499.83356
5,2,23537160,9376832546.12981
5,3,23537160,9489088027.627024
5,4,23537120,9558417070.20692
5,5,23537100,9719854840.45055
5,6,23537160,9612893214.14862
5,7,23537080,9790190154.426016
5,8,23537120,9742392825.53507
5,9,23537160,9735359581.927013
5,10,23537000,10118881308.83929
5,11,23537140,10054962717.866524
5,12,23537040,10234850327.643435
5,13,23537020,10380865730.901861
5,14,23537080,10450288551.08206
5,15,23537100,10551445938.167864
5,16,23536960,10878753616.221457
5,17,23537180,10710413274.82854
5,18,23537160,10808767212.255705
5,19,23536820,11319946716.232311
5,20,23536800,11275388459.882696
5,21,23536800,11362757157.399511
5,22,23536920,11172426025.754879
5,23,23536820,11279493221.507923
5,24,23536800,11403777158.311556
5,25,23537000,11178830052.174946
5,26,23536760,11295395481.46358
5,27,23536980,11202754942.242514
5,28,23536800,11342220740.064793
5,29,23536980,11266573754.854794
5,30,23536800,11378468595.543964
5,31,23537060,11227381557.958311
5,32,23536640,11506554187.396381
6,1,23537160,11062522955.397383
6,2,23537136,11032950582.297771
6,3,23537160,11367888625.791498
6,4,23537088,11054435836.622868
6,5,23537160,11325476454.420303
6,6,23537088,11262312323.150885
6,7,23537136,11294488836.567059
6,8,23537088,11218037644.775595
6,9,23537088,11342087740.808407
6,10,23537040,11376874836.09148
6,11,23536920,11479192378.680546
6,12,23537088,11569274283.35271
6,13,23536968,11515717013.2196
6,14,23537136,11713225734.43918
6,15,23537160,11758296699.860271
6,16,23536896,11611983564.694857
6,17,23537112,11793919532.499271
6,18,23537088,11838996050.01792
6,19,23536896,11712531261.276093
6,20,23536800,11538512998.007965
6,21,23536800,11619957227.08244
6,22,23536656,11501504940.018864
6,23,23536728,11554323238.783653
6,24,23537088,11645438982.097435
6,25,23536800,11595055533.510464
6,26,23536656,11597557071.842163
6,27,23536656,11610445568.114532
6,28,23536800,11597349242.351543
6,29,23536632,11690290178.105808
6,30,23536800,11633746396.301895
6,31,23536440,11927463144.407703
6,32,23536896,11775833143.60869
7,1,23537164,10193885479.478516
7,2,23537136,10331693735.29887
7,3,23537136,10195878502.031876
7,4,23537136,10087712051.040329
7,5,23537080,10361461843.379877
7,6,23537136,10309294605.151592
7,7,23537052,10426395171.378029
7,8,23537024,10449127031.694351
7,9,23537052,10554502162.068073
7,10,23537080,10634157767.707033
7,11,23537052,10771139736.480633
7,12,23537136,10799835249.62014
7,13,23536968,10812401073.096336
7,14,23536856,10883104742.847837
7,15,23536800,10943035099.888582
7,16,23537024,11106073730.309677
7,17,23536772,11043135257.06111
7,18,23536800,11064432749.770142
7,19,23536744,11070649118.44081
7,20,23536800,11132470902.658129
7,21,23537052,11239969161.156631
7,22,23536744,11120360178.994772
7,23,23536912,11234535721.98067
7,24,23536800,11259211472.892963
7,25,23536800,11285122771.860983
7,26,23536968,11300650318.932974
7,27,23536548,11382413977.691883
7,28,23536464,11385130777.942516
7,29,23536632,11431941438.989332
7,30,23536800,11443706828.246935
7,31,23536688,11521794621.100895
7,32,23537024,11606032973.301624
8,1,23537152,9645594510.869429
8,2,23537152,9665400248.274593
8,3,23537088,9785339511.893042
8,4,23537152,9506897988.560495
8,5,23537120,9733730257.762215
8,6,23537088,9770104275.191235
8,7,23537024,9898455970.362064
